text,title
Стали тут меня бить босячки инструментом по животу и по внутренностям. И поднял я крик очень ужасный.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Хорошо-с.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Сбежались крестьяне и комиссия.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Выяснилось: вклад вашего сиятельства, а где - неизвестно.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Стал я богом божиться - не знаю, мол, что к чему, приказано, дескать, передать письмишко, а я не причинен.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Пока крестьяне рассуждали что к чему, и солнце встало.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Только смотрю: светло, и, безусловно, нет гусиного сарая. Вижу: ктой-то разорил на слом гусиный сарай. ""Ну, - думаю, - тайна сохранилась. Теперь помалкивай, Назар Ильич господин Синебрюхов"".",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"А очень тут разгорелась комиссия. И какой-то, запомнил, советский комиссар так и орет горлом, так и прет на меня.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Вот, - говорит, - взгляните на барского холуя. Уже довольно давно совершилась революция, а он все еще сохраняет свои чувства и намерения и не желает показать, где есть дворянское добро. Вот как сильно его князья одурачили!",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Я говорю:,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Может быть, тут нету никакого дурачества. А может быть, я с этой семьей находился прямо на одной точке. И был им как член фамилии.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Один из комиссии говорит:,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- Если ты с их фамилии происходишь, то мы тебе покажем кузькину мать. Тогда становись к сараю - мы тебя сейчас пошлем путешествовать на небо.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
Я говорю:,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"- К сараю я встать не согласен. А вы, - говорю, - неправильно понимаете мои мысли. Не то чтобы я в их семействе родился, а просто, говорю, я у них иногда бывал. А что до их вещичек, то согласно плана ищите по всем сараям.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Бросились, конечно, все по сараям, а в этот самый момент мои босячки сгрудились - сиг через забор, и теку.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Вот народ копает в сараях - свист идет, но, безусловно, ничего нету.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Вдруг один из комиссии, наиболее такой въедливый, говорит:",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
- Тут еще у них был гусиный сарай. Надо будет порыться на этом месте.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
У меня от этих слов прямо дух занялся.,ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"""Ну, - думаю, - нашли. Князь, думаю, мне теперича голову отвертит"".",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Стали они рыть на месте гусиного сарая. И вдруг мы видим, что там тоже нет ничего. Что такое!",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"""Неужели, - думаю, - князь ваше сиятельство, этот старый трепач, переменил местонахождение клада"". Это меня прямо даже как-то оскорбило.",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
"Тут я сам собственноручно прошелся с лопатой по всем местам. Да, вижу, ничего нету. ""Наверное, впрочем, - думаю, - заезжал сюда молодой князь ваше сиятельство, и, наверное, он подбил старичка зарыть в другом месте, а может быть, и вывез все в город. Вот так номер"".",ВЕЛИКОСВЕТСКАЯ ИСТОРИЯ
