title,words,n,n_text
MEASURE FOR MEASURE,forthlight,1,1
MEASURE FOR MEASURE,friar's,1,1
MEASURE FOR MEASURE,generative,1,1
MEASURE FOR MEASURE,giant's,1,1
MEASURE FOR MEASURE,giglets,1,1
MEASURE FOR MEASURE,givings,1,1
MEASURE FOR MEASURE,gnarled,1,1
MEASURE FOR MEASURE,goad,1,1
MEASURE FOR MEASURE,gravest,1,1
MEASURE FOR MEASURE,groping,1,1
MEASURE FOR MEASURE,halfcan,1,1
MEASURE FOR MEASURE,hallond,1,1
MEASURE FOR MEASURE,heading,1,1
MEASURE FOR MEASURE,helmed,1,1
MEASURE FOR MEASURE,hooking,1,1
MEASURE FOR MEASURE,humbles,1,1
MEASURE FOR MEASURE,hungary,1,1
MEASURE FOR MEASURE,hungary's,1,1
MEASURE FOR MEASURE,immoderate,1,1
MEASURE FOR MEASURE,impos'd,1,1
MEASURE FOR MEASURE,inequality,1,1
MEASURE FOR MEASURE,infliction,1,1
MEASURE FOR MEASURE,informal,1,1
MEASURE FOR MEASURE,instate,1,1
MEASURE FOR MEASURE,institutions,1,1
MEASURE FOR MEASURE,isabel's,1,1
MEASURE FOR MEASURE,issu'd,1,1
MEASURE FOR MEASURE,judge's,1,1
MEASURE FOR MEASURE,julietta,1,1
MEASURE FOR MEASURE,julietta's,1,1
MEASURE FOR MEASURE,keepdown,1,1
MEASURE FOR MEASURE,kneaded,1,1
MEASURE FOR MEASURE,labour'st,1,1
MEASURE FOR MEASURE,lane's,1,1
MEASURE FOR MEASURE,leaven'd,1,1
MEASURE FOR MEASURE,leiger,1,1
MEASURE FOR MEASURE,lucio's,1,1
MEASURE FOR MEASURE,luke's,1,1
MEASURE FOR MEASURE,meal'd,1,1
MEASURE FOR MEASURE,mercer,1,1
MEASURE FOR MEASURE,mercy's,1,1
MEASURE FOR MEASURE,misplaces,1,1
MEASURE FOR MEASURE,misreport,1,1
MEASURE FOR MEASURE,morality,1,1
MEASURE FOR MEASURE,muffl'd,1,1
MEASURE FOR MEASURE,nicety,1,1
MEASURE FOR MEASURE,notedly,1,1
MEASURE FOR MEASURE,o'erweighs,1,1
MEASURE FOR MEASURE,oddest,1,1
MEASURE FOR MEASURE,offenceful,1,1
MEASURE FOR MEASURE,overweigh,1,1
MEASURE FOR MEASURE,parallel'd,1,1
MEASURE FOR MEASURE,pardoner,1,1
MEASURE FOR MEASURE,peaches,1,1
MEASURE FOR MEASURE,penitently,1,1
MEASURE FOR MEASURE,perdurably,1,1
MEASURE FOR MEASURE,perished,1,1
MEASURE FOR MEASURE,permissive,1,1
MEASURE FOR MEASURE,picklock,1,1
MEASURE FOR MEASURE,planched,1,1
MEASURE FOR MEASURE,plausible,1,1
MEASURE FOR MEASURE,pose,1,1
MEASURE FOR MEASURE,powder'd,1,1
MEASURE FOR MEASURE,precept,1,1
MEASURE FOR MEASURE,prefers,1,1
MEASURE FOR MEASURE,prefix'd,1,1
MEASURE FOR MEASURE,prints,1,1
MEASURE FOR MEASURE,prioress,1,1
MEASURE FOR MEASURE,prisoner's,1,1
MEASURE FOR MEASURE,privileges,1,1
MEASURE FOR MEASURE,prolixious,1,1
MEASURE FOR MEASURE,prompture,1,1
MEASURE FOR MEASURE,propagation,1,1
MEASURE FOR MEASURE,provides,1,1
MEASURE FOR MEASURE,pygmalion's,1,1
MEASURE FOR MEASURE,razure,1,1
MEASURE FOR MEASURE,rebate,1,1
MEASURE FOR MEASURE,redeliver,1,1
MEASURE FOR MEASURE,refell'd,1,1
MEASURE FOR MEASURE,relents,1,1
MEASURE FOR MEASURE,remissness,1,1
MEASURE FOR MEASURE,remonstrance,1,1
MEASURE FOR MEASURE,renouncement,1,1
MEASURE FOR MEASURE,respites,1,1
MEASURE FOR MEASURE,ribbed,1,1
MEASURE FOR MEASURE,run'st,1,1
MEASURE FOR MEASURE,rupture,1,1
MEASURE FOR MEASURE,rustle,1,1
MEASURE FOR MEASURE,seedness,1,1
MEASURE FOR MEASURE,seemers,1,1
MEASURE FOR MEASURE,shootie,1,1
MEASURE FOR MEASURE,sicles,1,1
MEASURE FOR MEASURE,sisterly,1,1
MEASURE FOR MEASURE,skyey,1,1
MEASURE FOR MEASURE,sliding,1,1
MEASURE FOR MEASURE,spawn'd,1,1
MEASURE FOR MEASURE,speens,1,1
MEASURE FOR MEASURE,spirit's,1,1
MEASURE FOR MEASURE,splay,1,1
MEASURE FOR MEASURE,squar'st,1,1
MEASURE FOR MEASURE,starkly,1,1
MEASURE FOR MEASURE,starvelackey,1,1
MEASURE FOR MEASURE,still'd,1,1
MEASURE FOR MEASURE,stinkingly,1,1
MEASURE FOR MEASURE,straitness,1,1
MEASURE FOR MEASURE,stricture,1,1
MEASURE FOR MEASURE,striv'st,1,1
MEASURE FOR MEASURE,suit's,1,1
MEASURE FOR MEASURE,supporters,1,1
MEASURE FOR MEASURE,tack,1,1
MEASURE FOR MEASURE,taphouse,1,1
MEASURE FOR MEASURE,temporary,1,1
MEASURE FOR MEASURE,tested,1,1
MEASURE FOR MEASURE,testimonied,1,1
MEASURE FOR MEASURE,this's,1,1
MEASURE FOR MEASURE,threepile,1,1
MEASURE FOR MEASURE,thrilling,1,1
MEASURE FOR MEASURE,tithe's,1,1
MEASURE FOR MEASURE,touze,1,1
MEASURE FOR MEASURE,traveller's,1,1
MEASURE FOR MEASURE,treasonable,1,1
MEASURE FOR MEASURE,trouts,1,1
MEASURE FOR MEASURE,unbelieved,1,1
MEASURE FOR MEASURE,uncleanliness,1,1
MEASURE FOR MEASURE,undertakeing,1,1
MEASURE FOR MEASURE,undiscernible,1,1
MEASURE FOR MEASURE,ungenitur'd,1,1
MEASURE FOR MEASURE,ungot,1,1
MEASURE FOR MEASURE,unhurtful,1,1
MEASURE FOR MEASURE,unloads,1,1
MEASURE FOR MEASURE,unmuffles,1,1
MEASURE FOR MEASURE,unquestion'd,1,1
MEASURE FOR MEASURE,unscour'd,1,1
MEASURE FOR MEASURE,unshapes,1,1
MEASURE FOR MEASURE,unshunn'd,1,1
MEASURE FOR MEASURE,unsisting,1,1
MEASURE FOR MEASURE,unskilfully,1,1
MEASURE FOR MEASURE,unsoil'd,1,1
MEASURE FOR MEASURE,unsworn,1,1
MEASURE FOR MEASURE,untrussing,1,1
MEASURE FOR MEASURE,unwedgeable,1,1
MEASURE FOR MEASURE,unweighing,1,1
MEASURE FOR MEASURE,uprighteously,1,1
MEASURE FOR MEASURE,vastidity,1,1
MEASURE FOR MEASURE,viewless,1,1
MEASURE FOR MEASURE,violator,1,1
MEASURE FOR MEASURE,votarists,1,1
MEASURE FOR MEASURE,vulgarly,1,1
MEASURE FOR MEASURE,warped,1,1
MEASURE FOR MEASURE,weariest,1,1
MEASURE FOR MEASURE,whitest,1,1
MEASURE FOR MEASURE,wholesom'st,1,1
MEASURE FOR MEASURE,whoremonger,1,1
MEASURE FOR MEASURE,wicked'st,1,1
MEASURE FOR MEASURE,wicket,1,1
MEASURE FOR MEASURE,withdrawing,1,1
MEASURE FOR MEASURE,wrapt,1,1
MEASURE FOR MEASURE,zodiacs,1,1
MUCH ADO ABOUT NOTHING,benedick,64,1
MUCH ADO ABOUT NOTHING,beatrice,52,1
MUCH ADO ABOUT NOTHING,leonato,41,1
MUCH ADO ABOUT NOTHING,leonato’s,33,1
MUCH ADO ABOUT NOTHING,pedro,21,1
MUCH ADO ABOUT NOTHING,borachio,12,1
MUCH ADO ABOUT NOTHING,verges,9,1
MUCH ADO ABOUT NOTHING,conrade,8,1
MUCH ADO ABOUT NOTHING,dogberry,7,1
MUCH ADO ABOUT NOTHING,hero’s,7,1
MUCH ADO ABOUT NOTHING,rime,5,1
MUCH ADO ABOUT NOTHING,stuffed,5,1
MUCH ADO ABOUT NOTHING,benedictus,4,1
MUCH ADO ABOUT NOTHING,benedick’s,3,1
MUCH ADO ABOUT NOTHING,john’s,3,1
MUCH ADO ABOUT NOTHING,seacoal,3,1
MUCH ADO ABOUT NOTHING,alley,2,1
MUCH ADO ABOUT NOTHING,bull’s,2,1
MUCH ADO ABOUT NOTHING,cinquepace,2,1
MUCH ADO ABOUT NOTHING,knife’s,2,1
MUCH ADO ABOUT NOTHING,pleached,2,1
MUCH ADO ABOUT NOTHING,railed,2,1
MUCH ADO ABOUT NOTHING,scotch,2,1
MUCH ADO ABOUT NOTHING,smirched,2,1
MUCH ADO ABOUT NOTHING,thirdly,2,1
MUCH ADO ABOUT NOTHING,accordant,1,1
MUCH ADO ABOUT NOTHING,achiever,1,1
MUCH ADO ABOUT NOTHING,alehouses,1,1
MUCH ADO ABOUT NOTHING,antickly,1,1
MUCH ADO ABOUT NOTHING,approached,1,1
MUCH ADO ABOUT NOTHING,aspicious,1,1
MUCH ADO ABOUT NOTHING,avoids,1,1
MUCH ADO ABOUT NOTHING,baldrick,1,1
MUCH ADO ABOUT NOTHING,basted,1,1
MUCH ADO ABOUT NOTHING,began’st,1,1
MUCH ADO ABOUT NOTHING,bel’s,1,1
MUCH ADO ABOUT NOTHING,beliest,1,1
MUCH ADO ABOUT NOTHING,betroths,1,1
MUCH ADO ABOUT NOTHING,bidden,1,1
MUCH ADO ABOUT NOTHING,bleats,1,1
MUCH ADO ABOUT NOTHING,bluish,1,1
MUCH ADO ABOUT NOTHING,bowstring,1,1
MUCH ADO ABOUT NOTHING,burglary,1,1
MUCH ADO ABOUT NOTHING,cannout,1,1
MUCH ADO ABOUT NOTHING,carduus,1,1
MUCH ADO ABOUT NOTHING,cared,1,1
MUCH ADO ABOUT NOTHING,catechizing,1,1
MUCH ADO ABOUT NOTHING,certainer,1,1
MUCH ADO ABOUT NOTHING,cham’s,1,1
MUCH ADO ABOUT NOTHING,clap’s,1,1
MUCH ADO ABOUT NOTHING,cloudiness,1,1
MUCH ADO ABOUT NOTHING,comfect,1,1
MUCH ADO ABOUT NOTHING,comprehended,1,1
MUCH ADO ABOUT NOTHING,conjoined,1,1
MUCH ADO ABOUT NOTHING,constrain,1,1
MUCH ADO ABOUT NOTHING,continuer,1,1
MUCH ADO ABOUT NOTHING,convers’d,1,1
MUCH ADO ABOUT NOTHING,covertly,1,1
MUCH ADO ABOUT NOTHING,crossness,1,1
MUCH ADO ABOUT NOTHING,daffed,1,1
MUCH ADO ABOUT NOTHING,dapples,1,1
MUCH ADO ABOUT NOTHING,dearness,1,1
MUCH ADO ABOUT NOTHING,deceivers,1,1
MUCH ADO ABOUT NOTHING,decerns,1,1
MUCH ADO ABOUT NOTHING,deprave,1,1
MUCH ADO ABOUT NOTHING,desartless,1,1
MUCH ADO ABOUT NOTHING,deservest,1,1
MUCH ADO ABOUT NOTHING,detractions,1,1
MUCH ADO ABOUT NOTHING,devising,1,1
MUCH ADO ABOUT NOTHING,discontinue,1,1
MUCH ADO ABOUT NOTHING,dissembly,1,1
MUCH ADO ABOUT NOTHING,dreamed,1,1
MUCH ADO ABOUT NOTHING,drizzles,1,1
MUCH ADO ABOUT NOTHING,drovier,1,1
MUCH ADO ABOUT NOTHING,eftest,1,1
MUCH ADO ABOUT NOTHING,employer,1,1
MUCH ADO ABOUT NOTHING,empoison,1,1
MUCH ADO ABOUT NOTHING,endear’d,1,1
MUCH ADO ABOUT NOTHING,enigmatical,1,1
MUCH ADO ABOUT NOTHING,epigram,1,1
MUCH ADO ABOUT NOTHING,excommunication,1,1
MUCH ADO ABOUT NOTHING,experimental,1,1
MUCH ADO ABOUT NOTHING,family’s,1,1
MUCH ADO ABOUT NOTHING,featur’d,1,1
MUCH ADO ABOUT NOTHING,february,1,1
MUCH ADO ABOUT NOTHING,fencer’s,1,1
MUCH ADO ABOUT NOTHING,greedily,1,1
MUCH ADO ABOUT NOTHING,greyhound’s,1,1
MUCH ADO ABOUT NOTHING,haggards,1,1
MUCH ADO ABOUT NOTHING,headborough,1,1
MUCH ADO ABOUT NOTHING,hideousness,1,1
MUCH ADO ABOUT NOTHING,hoped,1,1
MUCH ADO ABOUT NOTHING,householder,1,1
MUCH ADO ABOUT NOTHING,huddling,1,1
MUCH ADO ABOUT NOTHING,interjections,1,1
MUCH ADO ABOUT NOTHING,inwardness,1,1
MUCH ADO ABOUT NOTHING,itched,1,1
MUCH ADO ABOUT NOTHING,kid,1,1
MUCH ADO ABOUT NOTHING,leavy,1,1
MUCH ADO ABOUT NOTHING,libertines,1,1
MUCH ADO ABOUT NOTHING,lieutenant’s,1,1
MUCH ADO ABOUT NOTHING,lim’d,1,1
MUCH ADO ABOUT NOTHING,luckier,1,1
MUCH ADO ABOUT NOTHING,marl,1,1
MUCH ADO ABOUT NOTHING,mastered,1,1
MUCH ADO ABOUT NOTHING,medicinable,1,1
MUCH ADO ABOUT NOTHING,milan’s,1,1
MUCH ADO ABOUT NOTHING,milksops,1,1
MUCH ADO ABOUT NOTHING,mir’d,1,1
MUCH ADO ABOUT NOTHING,misgovernment,1,1
MUCH ADO ABOUT NOTHING,monging,1,1
MUCH ADO ABOUT NOTHING,mountanto,1,1
MUCH ADO ABOUT NOTHING,necessarily,1,1
MUCH ADO ABOUT NOTHING,oatcake,1,1
MUCH ADO ABOUT NOTHING,observations,1,1
MUCH ADO ABOUT NOTHING,opinioned,1,1
MUCH ADO ABOUT NOTHING,overwhelm’d,1,1
MUCH ADO ABOUT NOTHING,palabras,1,1
MUCH ADO ABOUT NOTHING,pamper’d,1,1
MUCH ADO ABOUT NOTHING,perfectest,1,1
MUCH ADO ABOUT NOTHING,perfumer,1,1
MUCH ADO ABOUT NOTHING,philemon’s,1,1
MUCH ADO ABOUT NOTHING,pipers,1,1
MUCH ADO ABOUT NOTHING,plaintiffs,1,1
MUCH ADO ABOUT NOTHING,pleasant’st,1,1
MUCH ADO ABOUT NOTHING,praiseworthy,1,1
MUCH ADO ABOUT NOTHING,preceptial,1,1
MUCH ADO ABOUT NOTHING,predestinate,1,1
MUCH ADO ABOUT NOTHING,prester,1,1
MUCH ADO ABOUT NOTHING,prey’d,1,1
MUCH ADO ABOUT NOTHING,prick’st,1,1
MUCH ADO ABOUT NOTHING,prohibit,1,1
MUCH ADO ABOUT NOTHING,properest,1,1
MUCH ADO ABOUT NOTHING,proposing,1,1
MUCH ADO ABOUT NOTHING,punishments,1,1
MUCH ADO ABOUT NOTHING,purchaseth,1,1
MUCH ADO ABOUT NOTHING,pygmies,1,1
MUCH ADO ABOUT NOTHING,reasoned,1,1
MUCH ADO ABOUT NOTHING,rebato,1,1
MUCH ADO ABOUT NOTHING,recheat,1,1
MUCH ADO ABOUT NOTHING,reclusive,1,1
MUCH ADO ABOUT NOTHING,repenting,1,1
MUCH ADO ABOUT NOTHING,reportingly,1,1
MUCH ADO ABOUT NOTHING,riming,1,1
MUCH ADO ABOUT NOTHING,ripen’d,1,1
MUCH ADO ABOUT NOTHING,salv’d,1,1
MUCH ADO ABOUT NOTHING,scratched,1,1
MUCH ADO ABOUT NOTHING,secondarily,1,1
MUCH ADO ABOUT NOTHING,shaven,1,1
MUCH ADO ABOUT NOTHING,singest,1,1
MUCH ADO ABOUT NOTHING,snapped,1,1
MUCH ADO ABOUT NOTHING,speed’s,1,1
MUCH ADO ABOUT NOTHING,squarer,1,1
MUCH ADO ABOUT NOTHING,suckles,1,1
MUCH ADO ABOUT NOTHING,suffigance,1,1
MUCH ADO ABOUT NOTHING,tartly,1,1
MUCH ADO ABOUT NOTHING,terminations,1,1
MUCH ADO ABOUT NOTHING,tinsel,1,1
MUCH ADO ABOUT NOTHING,tipped,1,1
MUCH ADO ABOUT NOTHING,toothpicker,1,1
MUCH ADO ABOUT NOTHING,trans,1,1
MUCH ADO ABOUT NOTHING,troth’s,1,1
MUCH ADO ABOUT NOTHING,trothed,1,1
MUCH ADO ABOUT NOTHING,troths,1,1
MUCH ADO ABOUT NOTHING,tuition,1,1
MUCH ADO ABOUT NOTHING,turncoat,1,1
MUCH ADO ABOUT NOTHING,underborne,1,1
MUCH ADO ABOUT NOTHING,unhopefullest,1,1
MUCH ADO ABOUT NOTHING,unkissed,1,1
MUCH ADO ABOUT NOTHING,unmitigated,1,1
MUCH ADO ABOUT NOTHING,untowardly,1,1
MUCH ADO ABOUT NOTHING,upwards,1,1
MUCH ADO ABOUT NOTHING,ursala,1,1
MUCH ADO ABOUT NOTHING,vagrom,1,1
MUCH ADO ABOUT NOTHING,valuing,1,1
MUCH ADO ABOUT NOTHING,vigitant,1,1
MUCH ADO ABOUT NOTHING,waggling,1,1
MUCH ADO ABOUT NOTHING,warren,1,1
MUCH ADO ABOUT NOTHING,wasters,1,1
MUCH ADO ABOUT NOTHING,watchings,1,1
MUCH ADO ABOUT NOTHING,witcrackers,1,1
"PERICLES, PRINCE OF TYRE",pericles,64,1
"PERICLES, PRINCE OF TYRE",marina,38,1
"PERICLES, PRINCE OF TYRE",tyre,33,1
"PERICLES, PRINCE OF TYRE",tarsus,28,1
"PERICLES, PRINCE OF TYRE",thaisa,24,1
"PERICLES, PRINCE OF TYRE",helicanus,21,1
"PERICLES, PRINCE OF TYRE",cleon,19,1
"PERICLES, PRINCE OF TYRE",antiochus,18,1
"PERICLES, PRINCE OF TYRE",mytilene,18,1
"PERICLES, PRINCE OF TYRE",boult,15,1
"PERICLES, PRINCE OF TYRE",simonides,15,1
"PERICLES, PRINCE OF TYRE",antioch,14,1
"PERICLES, PRINCE OF TYRE",dionyza,14,1
"PERICLES, PRINCE OF TYRE",lychorida,14,1
"PERICLES, PRINCE OF TYRE",lysimachus,11,1
"PERICLES, PRINCE OF TYRE",cerimon,10,1
"PERICLES, PRINCE OF TYRE",leonine,10,1
"PERICLES, PRINCE OF TYRE",pentapolis,10,1
"PERICLES, PRINCE OF TYRE",thaliard,8,1
"PERICLES, PRINCE OF TYRE",cleon’s,5,1
"PERICLES, PRINCE OF TYRE",helicane,5,1
"PERICLES, PRINCE OF TYRE",tyrus,5,1
"PERICLES, PRINCE OF TYRE",cerimon’s,4,1
"PERICLES, PRINCE OF TYRE",escanes,4,1
"PERICLES, PRINCE OF TYRE",governor’s,4,1
"PERICLES, PRINCE OF TYRE",stored,4,1
"PERICLES, PRINCE OF TYRE",marina’s,3,1
"PERICLES, PRINCE OF TYRE",motto,3,1
"PERICLES, PRINCE OF TYRE",philemon,3,1
"PERICLES, PRINCE OF TYRE",philoten,3,1
"PERICLES, PRINCE OF TYRE",bitumed,2,1
"PERICLES, PRINCE OF TYRE",childbed,2,1
"PERICLES, PRINCE OF TYRE",clothed,2,1
"PERICLES, PRINCE OF TYRE",faithfulness,2,1
"PERICLES, PRINCE OF TYRE",ground’s,2,1
"PERICLES, PRINCE OF TYRE",por,2,1
"PERICLES, PRINCE OF TYRE",seashore,2,1
"PERICLES, PRINCE OF TYRE",ssayed,2,1
"PERICLES, PRINCE OF TYRE",throng’d,2,1
"PERICLES, PRINCE OF TYRE",tourney,2,1
"PERICLES, PRINCE OF TYRE",abuts,1,1
"PERICLES, PRINCE OF TYRE",account’d,1,1
"PERICLES, PRINCE OF TYRE",adorn’d,1,1
"PERICLES, PRINCE OF TYRE",alit,1,1
"PERICLES, PRINCE OF TYRE",angel’s,1,1
"PERICLES, PRINCE OF TYRE",antiquius,1,1
"PERICLES, PRINCE OF TYRE",apex,1,1
"PERICLES, PRINCE OF TYRE",appearer,1,1
"PERICLES, PRINCE OF TYRE",argentine,1,1
"PERICLES, PRINCE OF TYRE",assuming,1,1
"PERICLES, PRINCE OF TYRE",attractions,1,1
"PERICLES, PRINCE OF TYRE",bargained,1,1
"PERICLES, PRINCE OF TYRE",befit,1,1
"PERICLES, PRINCE OF TYRE",beget’st,1,1
"PERICLES, PRINCE OF TYRE",belch’d,1,1
"PERICLES, PRINCE OF TYRE",belches,1,1
"PERICLES, PRINCE OF TYRE",belfry,1,1
"PERICLES, PRINCE OF TYRE",benign,1,1
"PERICLES, PRINCE OF TYRE",biggest,1,1
"PERICLES, PRINCE OF TYRE",blither,1,1
"PERICLES, PRINCE OF TYRE",blues,1,1
"PERICLES, PRINCE OF TYRE",blurted,1,1
"PERICLES, PRINCE OF TYRE",blustrous,1,1
"PERICLES, PRINCE OF TYRE",bolins,1,1
"PERICLES, PRINCE OF TYRE",bonum,1,1
"PERICLES, PRINCE OF TYRE",boult’s,1,1
"PERICLES, PRINCE OF TYRE",bounced,1,1
"PERICLES, PRINCE OF TYRE",cased,1,1
"PERICLES, PRINCE OF TYRE",caterpillar,1,1
"PERICLES, PRINCE OF TYRE",caulk’d,1,1
"PERICLES, PRINCE OF TYRE",caulked,1,1
"PERICLES, PRINCE OF TYRE",chequins,1,1
"PERICLES, PRINCE OF TYRE",clasping,1,1
"PERICLES, PRINCE OF TYRE",claspings,1,1
"PERICLES, PRINCE OF TYRE",cleared,1,1
"PERICLES, PRINCE OF TYRE",cockles,1,1
"PERICLES, PRINCE OF TYRE",coffin’d,1,1
"PERICLES, PRINCE OF TYRE",coigns,1,1
"PERICLES, PRINCE OF TYRE",coistrel,1,1
"PERICLES, PRINCE OF TYRE",composes,1,1
"PERICLES, PRINCE OF TYRE",condolements,1,1
"PERICLES, PRINCE OF TYRE",contends,1,1
"PERICLES, PRINCE OF TYRE",copp’d,1,1
"PERICLES, PRINCE OF TYRE",couches,1,1
"PERICLES, PRINCE OF TYRE",cowers,1,1
"PERICLES, PRINCE OF TYRE",craver,1,1
"PERICLES, PRINCE OF TYRE",d’ye,1,1
"PERICLES, PRINCE OF TYRE",danceth,1,1
"PERICLES, PRINCE OF TYRE",darks,1,1
"PERICLES, PRINCE OF TYRE",deafen’d,1,1
"PERICLES, PRINCE OF TYRE",deafening,1,1
"PERICLES, PRINCE OF TYRE",dern,1,1
"PERICLES, PRINCE OF TYRE",destruction’s,1,1
"PERICLES, PRINCE OF TYRE",disgorges,1,1
"PERICLES, PRINCE OF TYRE",disturbances,1,1
"PERICLES, PRINCE OF TYRE",dooms,1,1
"PERICLES, PRINCE OF TYRE",doorkeeper,1,1
"PERICLES, PRINCE OF TYRE",dulzura,1,1
"PERICLES, PRINCE OF TYRE",dumbs,1,1
"PERICLES, PRINCE OF TYRE",eftsoons,1,1
"PERICLES, PRINCE OF TYRE",embarks,1,1
"PERICLES, PRINCE OF TYRE",ember,1,1
"PERICLES, PRINCE OF TYRE",emboldened,1,1
"PERICLES, PRINCE OF TYRE",enjoineth,1,1
"PERICLES, PRINCE OF TYRE",enticeth,1,1
"PERICLES, PRINCE OF TYRE",entranced,1,1
"PERICLES, PRINCE OF TYRE",entreasured,1,1
"PERICLES, PRINCE OF TYRE",eo,1,1
"PERICLES, PRINCE OF TYRE",equivalent,1,1
"PERICLES, PRINCE OF TYRE",err’d,1,1
"PERICLES, PRINCE OF TYRE",escapen,1,1
"PERICLES, PRINCE OF TYRE",eves,1,1
"PERICLES, PRINCE OF TYRE",experienced,1,1
"PERICLES, PRINCE OF TYRE",extinguit,1,1
"PERICLES, PRINCE OF TYRE",farer,1,1
"PERICLES, PRINCE OF TYRE",fides,1,1
"PERICLES, PRINCE OF TYRE",finny,1,1
"PERICLES, PRINCE OF TYRE",fisherman,1,1
"PERICLES, PRINCE OF TYRE",forbid’t,1,1
"PERICLES, PRINCE OF TYRE",foreshow,1,1
"PERICLES, PRINCE OF TYRE",forza,1,1
"PERICLES, PRINCE OF TYRE",fosters,1,1
"PERICLES, PRINCE OF TYRE",fringes,1,1
"PERICLES, PRINCE OF TYRE",gaps,1,1
"PERICLES, PRINCE OF TYRE",give’s,1,1
"PERICLES, PRINCE OF TYRE",given’t,1,1
"PERICLES, PRINCE OF TYRE",glads,1,1
"PERICLES, PRINCE OF TYRE",glory’s,1,1
"PERICLES, PRINCE OF TYRE",grisled,1,1
"PERICLES, PRINCE OF TYRE",hac,1,1
"PERICLES, PRINCE OF TYRE",haling,1,1
"PERICLES, PRINCE OF TYRE",hatched,1,1
"PERICLES, PRINCE OF TYRE",hearkened,1,1
"PERICLES, PRINCE OF TYRE",him’s,1,1
"PERICLES, PRINCE OF TYRE",imply,1,1
"PERICLES, PRINCE OF TYRE",inclined,1,1
"PERICLES, PRINCE OF TYRE",infusions,1,1
"PERICLES, PRINCE OF TYRE",inhospitable,1,1
"PERICLES, PRINCE OF TYRE",inquiring,1,1
"PERICLES, PRINCE OF TYRE",jetted,1,1
"PERICLES, PRINCE OF TYRE",joust,1,1
"PERICLES, PRINCE OF TYRE",killen,1,1
"PERICLES, PRINCE OF TYRE",lading’s,1,1
"PERICLES, PRINCE OF TYRE",lead’s,1,1
"PERICLES, PRINCE OF TYRE",listened,1,1
"PERICLES, PRINCE OF TYRE",litigious,1,1
"PERICLES, PRINCE OF TYRE",lux,1,1
"PERICLES, PRINCE OF TYRE",malleable,1,1
"PERICLES, PRINCE OF TYRE",melius,1,1
"PERICLES, PRINCE OF TYRE",mihi,1,1
"PERICLES, PRINCE OF TYRE",mischief’s,1,1
"PERICLES, PRINCE OF TYRE",misdread,1,1
"PERICLES, PRINCE OF TYRE",misinterpreting,1,1
"PERICLES, PRINCE OF TYRE",mite,1,1
"PERICLES, PRINCE OF TYRE",moreo’er,1,1
"PERICLES, PRINCE OF TYRE",motes,1,1
"PERICLES, PRINCE OF TYRE",mouse’s,1,1
"PERICLES, PRINCE OF TYRE",mouthful,1,1
"PERICLES, PRINCE OF TYRE",mundane,1,1
"PERICLES, PRINCE OF TYRE",name’t,1,1
"PERICLES, PRINCE OF TYRE",nee’le,1,1
"PERICLES, PRINCE OF TYRE",nicander,1,1
"PERICLES, PRINCE OF TYRE",nousle,1,1
"PERICLES, PRINCE OF TYRE",nuptials,1,1
"PERICLES, PRINCE OF TYRE",o’erfed,1,1
"PERICLES, PRINCE OF TYRE",o’erflow’d,1,1
"PERICLES, PRINCE OF TYRE",o’erpress’d,1,1
"PERICLES, PRINCE OF TYRE",o’ershower’d,1,1
"PERICLES, PRINCE OF TYRE",o’erspread,1,1
"PERICLES, PRINCE OF TYRE",o’the,1,1
"PERICLES, PRINCE OF TYRE",oped,1,1
"PERICLES, PRINCE OF TYRE",opinion’s,1,1
"PERICLES, PRINCE OF TYRE",oven’s,1,1
"PERICLES, PRINCE OF TYRE",pageantry,1,1
"PERICLES, PRINCE OF TYRE",pained’st,1,1
"PERICLES, PRINCE OF TYRE",parent’s,1,1
"PERICLES, PRINCE OF TYRE",partakes,1,1
"PERICLES, PRINCE OF TYRE",perishen,1,1
"PERICLES, PRINCE OF TYRE",pilch,1,1
"PERICLES, PRINCE OF TYRE",piu,1,1
"PERICLES, PRINCE OF TYRE",plenty’s,1,1
"PERICLES, PRINCE OF TYRE",pompae,1,1
"PERICLES, PRINCE OF TYRE",pooped,1,1
"PERICLES, PRINCE OF TYRE",porpus,1,1
"PERICLES, PRINCE OF TYRE",preached,1,1
"PERICLES, PRINCE OF TYRE",priapus,1,1
"PERICLES, PRINCE OF TYRE",priestess,1,1
"PERICLES, PRINCE OF TYRE",priestly,1,1
"PERICLES, PRINCE OF TYRE",principals,1,1
"PERICLES, PRINCE OF TYRE",professest,1,1
"PERICLES, PRINCE OF TYRE",prosperities,1,1
"PERICLES, PRINCE OF TYRE",provexit,1,1
"PERICLES, PRINCE OF TYRE",razor,1,1
"PERICLES, PRINCE OF TYRE",receptacles,1,1
"PERICLES, PRINCE OF TYRE",reception,1,1
"PERICLES, PRINCE OF TYRE",reclined,1,1
"PERICLES, PRINCE OF TYRE",recollect,1,1
"PERICLES, PRINCE OF TYRE",recovery’s,1,1
"PERICLES, PRINCE OF TYRE",relating,1,1
"PERICLES, PRINCE OF TYRE",relives,1,1
"PERICLES, PRINCE OF TYRE",renowns,1,1
"PERICLES, PRINCE OF TYRE",reprovest,1,1
"PERICLES, PRINCE OF TYRE",resorters,1,1
"PERICLES, PRINCE OF TYRE",restoratives,1,1
"PERICLES, PRINCE OF TYRE",roguing,1,1
